filename,url,Dust and Haze,Floods,Manmade,Sea and Lake Ice,Severe Storms,Snow,Temperature Extremes,Volcanoes,Water Color,Wildfires
980,https://eoimages.gsfc.nasa.gov/images/imagerecords/90000/90724/franklin_vir_2017222_tn.jpg,0,0,0,0,1,0,0,0,0,0
981,https://eoimages.gsfc.nasa.gov/images/imagerecords/17000/17372/gordon_amo_2006255_tn.jpg,0,0,0,0,1,0,0,0,0,0
982,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86714/Joaquin_amo_2015272_tn.jpg,0,0,0,0,1,0,0,0,0,0
983,https://eoimages.gsfc.nasa.gov/images/imagerecords/39000/39708/felica_tmo_2009217_tn.jpg,0,0,0,0,1,0,0,0,0,0
984,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88513/taklimakan_tmo_2016215.jpg,1,0,0,0,0,0,0,0,0,0
985,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88505/greenlandmelt_basal_melt_tn.jpg,1,0,0,0,0,0,0,0,0,0
986,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88509/lesotho_tmo_2016215_tn.jpg,1,0,0,0,0,0,0,0,0,0
987,https://eoimages.gsfc.nasa.gov/images/imagerecords/38000/38363/mongolia_tmo_2009113_tn.jpg,1,0,0,0,0,0,0,0,0,0
988,https://eoimages.gsfc.nasa.gov/images/imagerecords/83000/83554/China_tmo_2014113_tn.jpg,1,0,0,0,0,0,0,0,0,0
989,https://eoimages.gsfc.nasa.gov/images/imagerecords/80000/80940/china_amo_2013107_tn.jpg,1,0,0,0,0,0,0,0,0,0
990,https://eoimages.gsfc.nasa.gov/images/imagerecords/77000/77738/taklimakan_amo_2012114_tn.jpg,1,0,0,0,0,0,0,0,0,0
991,https://eoimages.gsfc.nasa.gov/images/imagerecords/12000/12953/Taklimakan.TMOA2004114_tn.jpg,1,0,0,0,0,0,0,0,0,0
992,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88491/nida_rsc_2016214.png,0,0,0,0,1,0,0,0,0,0
993,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88491/Nida_tmo_2016215.jpg,0,0,0,0,1,0,0,0,0,0
994,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88491/nida_rsc_2016214_th.png,0,0,0,0,1,0,0,0,0,0
995,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88616/mindullelionrock_vir_2016235_tn.jpg,0,0,0,0,1,0,0,0,0,0
996,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88652/lionrock_vir_2016241_tn.jpg,0,0,0,0,1,0,0,0,0,0
997,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88749/meranti_amo_2016257_tn.jpg,0,0,0,0,1,0,0,0,0,0
998,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86208/chanhom_rsc_2015188-190_th.jpg,0,0,0,0,1,0,0,0,0,0
999,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88326/nepartak_amo_2016188_tn.jpg,0,0,0,0,1,0,0,0,0,0
1000,https://eoimages.gsfc.nasa.gov/images/imagerecords/45000/45603/Kompasu_AMO_2010244_tn.jpg,0,0,0,0,1,0,0,0,0,0
1001,https://eoimages.gsfc.nasa.gov/images/imagerecords/39000/39463/Molave_qui_2009198_tn.jpg,0,0,0,0,1,0,0,0,0,0
1002,https://eoimages.gsfc.nasa.gov/images/imagerecords/1000/1761/Nari.A2001257.0245_tn.jpg,0,0,0,0,1,0,0,0,0,0
1003,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88509/lesotho_tmo_2016209.jpg,0,0,0,0,0,1,0,0,0,0
1004,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88509/lesotho_tmo_2016215.jpg,0,0,0,0,0,1,0,0,0,0
1005,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88509/lesotho_tmo_2016209.jpg,0,0,0,0,0,1,0,0,0,0
1006,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88509/lesotho_tmo_2016215.jpg,0,0,0,0,0,1,0,0,0,0
1007,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88513/taklimakan_tmo_2016215_tn.jpg,0,0,0,0,0,1,0,0,0,0
1008,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88409/nepartak_msr_2016189_th.png,0,0,0,0,0,1,0,0,0,0
1009,https://eoimages.gsfc.nasa.gov/images/imagerecords/92000/92617/lesothosnow_tmo_2018223_th.jpg,0,0,0,0,0,1,0,0,0,0
1010,https://eoimages.gsfc.nasa.gov/images/imagerecords/13000/13295/aqua_safrica_09jun04_tn.jpg,0,0,0,0,0,1,0,0,0,0
1011,https://eoimages.gsfc.nasa.gov/images/imagerecords/83000/83086/caucasus_tmo_2014034_snow_tn.jpg,0,0,0,0,0,1,0,0,0,0
1012,https://eoimages.gsfc.nasa.gov/images/imagerecords/49000/49456/snowcover_tmo_201101_tn.jpg,0,0,0,0,0,1,0,0,0,0
1013,https://eoimages.gsfc.nasa.gov/images/imagerecords/77000/77530/namericasnow_tmo_win2012_tn.jpg,0,0,0,0,0,1,0,0,0,0
1014,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88547/russialsta_tmo_2016209.jpg,0,0,0,0,0,0,1,0,0,0
1015,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88547/middleeastlsta_tmo_2016209.jpg,0,0,0,0,0,0,1,0,0,0
1016,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88547/namericalsta_tmo_2016209.jpg,0,0,0,0,0,0,1,0,0,0
1017,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88459/carpentaria_oli_2016202_th.jpg,0,0,0,0,0,0,1,0,0,0
1018,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88523/choptank_oli_2016193_tn.jpg,0,0,0,0,0,0,1,0,0,0
1019,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86204/globallsta_tmo_2015190_tn.jpg,0,0,0,0,0,0,1,0,0,0
1020,https://eoimages.gsfc.nasa.gov/images/imagerecords/90000/90443/arizona_amo_2017172_tn.png,0,0,0,0,0,0,1,0,0,0
1021,https://eoimages.gsfc.nasa.gov/images/imagerecords/77000/77465/namericalsta_tmo_2012068_tn.jpg,0,0,0,0,0,0,1,0,0,0
1022,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87981/thailandlsta_tmo_201604_tn.jpg,0,0,0,0,0,0,1,0,0,0
1023,https://eoimages.gsfc.nasa.gov/images/imagerecords/44000/44664/globallsta_tmo_2010185_tn.png,0,0,0,0,0,0,1,0,0,0
1024,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88409/nepartak_msr_2016189_th.png,0,0,0,0,1,0,0,0,0,0
1025,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88331/nepartak_tmo_2016189_tn.jpg,0,0,0,0,1,0,0,0,0,0
1026,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88326/nepartak_amo_2016188_tn.jpg,0,0,0,0,1,0,0,0,0,0
1027,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88430/russia_amo_2016201.jpg,0,0,0,0,0,0,0,0,0,1
1028,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88430/russia_tmo_2016204.jpg,0,0,0,0,0,0,0,0,0,1
1029,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88421/otsego_oli_2015197_tn.jpg,0,0,0,0,0,0,0,0,0,1
1030,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88389/timor_tmo_2016197_th.jpg,0,0,0,0,0,0,0,0,0,1
1031,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88430/russia_amo_2016201_tn.jpg,0,0,0,0,0,0,0,0,0,1
1032,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88762/russia_tmo_2016259_tn.jpg,0,0,0,0,0,0,0,0,0,1
1033,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88792/russia_amo_2016262_tn.jpg,0,0,0,0,0,0,0,0,0,1
1034,https://eoimages.gsfc.nasa.gov/images/imagerecords/51000/51376/Siberia_tmo_2011199_tn.jpg,0,0,0,0,0,0,0,0,0,1
1035,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88284/irkutsk_amo_2016181_tn.jpg,0,0,0,0,0,0,0,0,0,1
1036,https://eoimages.gsfc.nasa.gov/images/imagerecords/8000/8668/Russia_AMO_2008106_tn.jpg,0,0,0,0,0,0,0,0,0,1
1037,https://eoimages.gsfc.nasa.gov/images/imagerecords/39000/39913/Greece_AMO_2009234_tn.jpg,0,0,0,0,0,0,0,0,0,1
1038,https://eoimages.gsfc.nasa.gov/images/imagerecords/50000/50465/Scotland_tmo_2011122_tn.jpg,0,0,0,0,0,0,0,0,0,1
1039,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88340/newjersey_amo_2016188.jpg,0,0,0,0,0,0,0,0,1,0
1040,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88334/bitterroot_ali_2015305_tn.jpg,0,0,0,0,0,0,0,0,1,0
1041,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88348/iss043e093480_tn.jpg,0,0,0,0,0,0,0,0,1,0
1042,https://eoimages.gsfc.nasa.gov/images/imagerecords/89000/89878/tunisia_amo_2017077_th.jpg,0,0,0,0,0,0,0,0,1,0
1043,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86377/njalgae_oli_2015215_th.jpg,0,0,0,0,0,0,0,0,1,0
1044,https://eoimages.gsfc.nasa.gov/images/imagerecords/7000/7201/phyto_tmo_2006339_tn.jpg,0,0,0,0,0,0,0,0,1,0
1045,https://eoimages.gsfc.nasa.gov/images/imagerecords/81000/81102/france_tmo_2013124_tn.jpg,0,0,0,0,0,0,0,0,1,0
1046,https://eoimages.gsfc.nasa.gov/images/imagerecords/84000/84095/PacNWbloom_amo_2014207_tn.jpg,0,0,0,0,0,0,0,0,1,0
1047,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88278/erskine_vir_2016178.jpg,0,0,0,0,0,0,0,0,0,1
1048,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88278/erskine_amo_2016178.jpg,0,0,0,0,0,0,0,0,0,1
1049,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88278/erskine_vir_2016178.jpg,0,0,0,0,0,0,0,0,0,1
1050,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88278/erskine_amo_2016178.jpg,0,0,0,0,0,0,0,0,0,1
1051,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88271/iss043e083229_tn.jpg,0,0,0,0,0,0,0,0,0,1
1052,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88275/iss_oli_2016171_tn.png,0,0,0,0,0,0,0,0,0,1
1053,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88261/cedarfire_oli_2016171_swir3_tn.jpg,0,0,0,0,0,0,0,0,0,1
1054,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88267/sherpafire_ast_2016171_tn.jpg,0,0,0,0,0,0,0,0,0,1
1055,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88278/erskine_amo_2016178_tn.jpg,0,0,0,0,0,0,0,0,0,1
1056,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88367/colorado_amo_2016193_tn.jpg,0,0,0,0,0,0,0,0,0,1
1057,https://eoimages.gsfc.nasa.gov/images/imagerecords/84000/84397/california_amo_2014260_tn.jpg,0,0,0,0,0,0,0,0,0,1
1058,https://eoimages.gsfc.nasa.gov/images/imagerecords/82000/82623/Pheifferfire_amo_2013350_tn.jpg,0,0,0,0,0,0,0,0,0,1
1059,https://eoimages.gsfc.nasa.gov/images/imagerecords/82000/82036/California_amo_2013252_tn.jpg,0,0,0,0,0,0,0,0,0,1
1060,https://eoimages.gsfc.nasa.gov/images/imagerecords/92000/92343/pawnee_oli_2018175_th.jpg,0,0,0,0,0,0,0,0,0,1
1061,https://eoimages.gsfc.nasa.gov/images/imagerecords/50000/50952/Arizona_tmo_2011160_tn.jpg,0,0,0,0,0,0,0,0,0,1
1062,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88467/china_tmo_2016087.jpg,0,1,0,0,0,0,0,0,0,0
1063,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88467/china_tmo_2016210.jpg,0,1,0,0,0,0,0,0,0,0
1064,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88467/china_tmo_2016087.jpg,0,1,0,0,0,0,0,0,0,0
1065,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88467/china_tmo_2016210.jpg,0,1,0,0,0,0,0,0,0,0
1066,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88454/hoodcanal_oli_2016209_tn.jpg,0,1,0,0,0,0,0,0,0,0
1067,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88475/acadia_oli_2015249_tn.jpg,0,1,0,0,0,0,0,0,0,0
1068,https://eoimages.gsfc.nasa.gov/images/imagerecords/15000/15231/nchina_tmo_18jul05_tn.jpg,0,1,0,0,0,0,0,0,0,0
1069,https://eoimages.gsfc.nasa.gov/images/imagerecords/12000/12316/China_TMO2003238_tn.jpg,0,1,0,0,0,0,0,0,0,0
1070,https://eoimages.gsfc.nasa.gov/images/imagerecords/9000/9657/yangtzetrue.TMO2002240_tn.jpg,0,1,0,0,0,0,0,0,0,0
1071,https://eoimages.gsfc.nasa.gov/images/imagerecords/81000/81956/Songhua_tmo_2013242_tn.jpg,0,1,0,0,0,0,0,0,0,0
1072,https://eoimages.gsfc.nasa.gov/images/imagerecords/44000/44118/schina_tmo_2010145_tn.jpg,0,1,0,0,0,0,0,0,0,0
1073,https://eoimages.gsfc.nasa.gov/images/imagerecords/89000/89964/qayyarah_oli_2017088_th.jpg,0,0,1,0,0,0,0,0,0,0
1074,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88994/mosul_omi_2016298_th.png,0,0,1,0,0,0,0,0,0,0
1075,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88666/iraq_oli_2016230_th.jpg,0,0,1,0,0,0,0,0,0,0
1076,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88198/northsea_oli_2016164.jpg,0,0,0,0,0,0,0,0,1,0
1077,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88198/northsea_oli_2016164_detail.jpg,0,0,0,0,0,0,0,0,1,0
1078,https://eoimages.gsfc.nasa.gov/images/imagerecords/18000/18604/iceland_amo_2007196_tn.jpg,0,0,0,0,0,0,0,0,1,0
1079,https://eoimages.gsfc.nasa.gov/images/imagerecords/92000/92113/northsea_oli_2018125_th.jpg,0,0,0,0,0,0,0,0,1,0
1080,https://eoimages.gsfc.nasa.gov/images/imagerecords/52000/52157/barents_amo_2011253_tn.jpg,0,0,0,0,0,0,0,0,1,0
1081,https://eoimages.gsfc.nasa.gov/images/imagerecords/81000/81619/IcelandSea_amo_2013187_tn.jpg,0,0,0,0,0,0,0,0,1,0
1082,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86176/northsea_tmo_2015182_tn.jpg,0,0,0,0,0,0,0,0,1,0
1083,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88129/texas_oli_2016149_tn.jpg,0,1,0,0,0,0,0,0,0,0
1084,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87943/midwest_cld_2016108_tn.jpg,0,1,0,0,0,0,0,0,0,0
1085,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87907/houston_mrg_2016109_tn.jpg,0,1,0,0,0,0,0,0,0,0
1086,https://eoimages.gsfc.nasa.gov/images/imagerecords/91000/91753/sinabung_omp_2018050_th.png,0,0,0,0,0,0,0,1,0,0
1087,https://eoimages.gsfc.nasa.gov/images/imagerecords/83000/83314/sinabung_oli_2014065_tn.jpg,0,0,0,0,0,0,0,1,0,0
1088,https://eoimages.gsfc.nasa.gov/images/imagerecords/83000/83080/sinabung_ali_2014037_tn.jpg,0,0,0,0,0,0,0,1,0,0
1089,https://eoimages.gsfc.nasa.gov/images/imagerecords/82000/82990/sinabung_ali_2014029_tn.jpg,0,0,0,0,0,0,0,1,0,0
1090,https://eoimages.gsfc.nasa.gov/images/imagerecords/82000/82872/sinabung_ali_2014016_tn.jpg,0,0,0,0,0,0,0,1,0,0
1091,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88090/Alberta_amo_2016145_tn.jpg,0,0,0,0,0,0,0,0,0,1
1092,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88051/iss047e117073_th.jpg,0,0,0,0,0,0,0,0,0,1
1093,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88045/mcmurray_vir_2016137_th.jpg,0,0,0,0,0,0,0,0,0,1
1094,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88041/mcmurray_vir_2016136_th.jpg,0,0,0,0,0,0,0,0,0,1
1095,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88039/mcmurray_oli_2016133_th.jpg,0,0,0,0,0,0,0,0,0,1
1096,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88013/manitoba_amo_2016130_tn.jpg,0,0,0,0,0,0,0,0,0,1
1097,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88009/canada_vir_2016129_tn.jpg,0,0,0,0,0,0,0,0,0,1
1098,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87992/canadalsta_tmo_2016126_tn.jpg,0,0,0,0,0,0,0,0,0,1
1099,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87990/mcmurray_oli_2016126_swir_th.jpg,0,0,0,0,0,0,0,0,0,1
1100,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87988/mcmurray_etm_2016125_swir_th.jpg,0,0,0,0,0,0,0,0,0,1
1101,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87985/mcmurray_oli_2016124_swir_th.jpg,0,0,0,0,0,0,0,0,0,1
1102,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87995/bristol_oli_2016115.jpg,0,0,0,0,0,0,0,1,0,0
1103,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87995/bristol_oli_2016122.jpg,0,0,0,0,0,0,0,1,0,0
1104,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88001/iss046e046013_tn.jpg,0,0,0,0,0,0,0,1,0,0
1105,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88013/manitoba_amo_2016130_tn.jpg,0,0,0,0,0,0,0,1,0,0
1106,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87194/amsterdamisland_oli_2015085_tn.jpg,0,0,0,0,0,0,0,1,0,0
1107,https://eoimages.gsfc.nasa.gov/images/imagerecords/85000/85670/taal_oli_2014038_th.jpg,0,0,0,0,0,0,0,1,0,0
1108,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88118/bristol_tmo_2016149_th.jpg,0,0,0,0,0,0,0,1,0,0
1109,https://eoimages.gsfc.nasa.gov/images/imagerecords/85000/85449/nishinoshima_oli_2015060_tn.jpg,0,0,0,0,0,0,0,1,0,0
1110,https://eoimages.gsfc.nasa.gov/images/imagerecords/83000/83447/nishinoshima_oli_2014089_tn.jpg,0,0,0,0,0,0,0,1,0,0
1111,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88129/texas_oli_2016149_tn.jpg,0,1,0,0,0,0,0,0,0,0
1112,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87943/midwest_cld_2016108_tn.jpg,0,1,0,0,0,0,0,0,0,0
1113,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87907/houston_mrg_2016109_tn.jpg,0,1,0,0,0,0,0,0,0,0
1114,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87931/lakekivu_amo_2016111.jpg,0,0,0,0,0,0,0,0,1,0
1115,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87924/iss046e019670_tn.jpg,0,0,0,0,0,0,0,0,1,0
1116,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87910/bakkendnb_vir_201512_tn.jpg,0,0,0,0,0,0,0,0,1,0
1117,https://eoimages.gsfc.nasa.gov/images/imagerecords/8000/8388/monolake_l7_1999350_tn.jpg,0,0,0,0,0,0,0,0,1,0
1118,https://eoimages.gsfc.nasa.gov/images/imagerecords/89000/89989/iss050e051946_th.jpg,0,0,0,0,0,0,0,0,1,0
1119,https://eoimages.gsfc.nasa.gov/images/imagerecords/84000/84781/wideelton_oli_2014215_tn.jpg,0,0,0,0,0,0,0,0,1,0
1120,https://eoimages.gsfc.nasa.gov/images/imagerecords/19000/19961/beichuan_for_2008147_tn.jpg,0,0,0,0,0,0,0,0,1,0
1121,https://eoimages.gsfc.nasa.gov/images/imagerecords/5000/5465/natron_ast_2003067_tn.jpg,0,0,0,0,0,0,0,0,1,0
1122,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87859/nansen_tmo_2016098.jpg,0,0,0,1,0,0,0,0,0,0
1123,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87850/carve_ch4_2012_th.png,0,0,0,1,0,0,0,0,0,0
1124,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87866/sierranevada_tmo_2016093_tn.jpg,0,0,0,1,0,0,0,0,0,0
1125,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87657/nansen_oli_2015350_tn.jpg,0,0,0,1,0,0,0,0,0,0
1126,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87859/nansen_tmo_2016098_tn.jpg,0,0,0,1,0,0,0,0,0,0
1127,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87657/nansen_oli_2015350_tn.jpg,0,0,0,1,0,0,0,0,0,0
1128,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88708/larsenc_msr_2016235_tn.jpg,0,0,0,1,0,0,0,0,0,0
1129,https://eoimages.gsfc.nasa.gov/images/imagerecords/89000/89588/nunataks_oli_2016006_tn.jpg,0,0,0,1,0,0,0,0,0,0
1130,https://eoimages.gsfc.nasa.gov/images/imagerecords/90000/90481/larsenc_tir_2017170_tn.jpg,0,0,0,1,0,0,0,0,0,0
1131,https://eoimages.gsfc.nasa.gov/images/imagerecords/81000/81174/wilkins_wv2_2013083_tn.jpg,0,0,0,1,0,0,0,0,0,0
1132,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87957/india_vir_2016119_tn.jpg,0,0,0,0,0,0,0,0,0,1
1133,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87854/Nepal_vir_2016102_tn.jpg,0,0,0,0,0,0,0,0,0,1
1134,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87790/andersonCreek_amo_2016083.jpg,0,0,0,0,0,0,0,0,0,1
1135,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87790/andersonCreek_amo_2016087.jpg,0,0,0,0,0,0,0,0,0,1
1136,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87790/andersonCreek_amo_2016083.jpg,0,0,0,0,0,0,0,0,0,1
1137,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87790/andersonCreek_amo_2016087.jpg,0,0,0,0,0,0,0,0,0,1
1138,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87794/permafrost_nsidc_2016_th.png,0,0,0,0,0,0,0,0,0,1
1139,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87782/pavlof_amo_2016088_tn.jpg,0,0,0,0,0,0,0,0,0,1
1140,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87790/andersonCreek_amo_2016083_th.jpg,0,0,0,0,0,0,0,0,0,1
1141,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87878/kansas_vir_2016103_tn.jpg,0,0,0,0,0,0,0,0,0,1
1142,https://eoimages.gsfc.nasa.gov/images/imagerecords/83000/83477/Kansas_amo_2014088_tn.jpg,0,0,0,0,0,0,0,0,0,1
1143,https://eoimages.gsfc.nasa.gov/images/imagerecords/16000/16839/Railroad_Valley.AMO2006172_tn.jpg,0,0,0,0,0,0,0,0,0,1
1144,https://eoimages.gsfc.nasa.gov/images/imagerecords/92000/92343/pawnee_oli_2018175_th.jpg,0,0,0,0,0,0,0,0,0,1
1145,https://eoimages.gsfc.nasa.gov/images/imagerecords/5000/5617/Arizona.A2005174.1850_tn.jpg,0,0,0,0,0,0,0,0,0,1
1146,https://eoimages.gsfc.nasa.gov/images/imagerecords/51000/51029/Arizona_tmo_2011165_tn.jpg,0,0,0,0,0,0,0,0,0,1
1147,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87758/indochina_vir_2016078_th.jpg,0,0,0,0,0,0,0,0,0,1
1148,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87635/thailand_oli_2016062_tn.jpg,0,0,0,0,0,0,0,0,0,1
1149,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87620/Thailand_tmo_2016061_tn.jpg,0,0,0,0,0,0,0,0,0,1
1150,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87562/winston_amo_2016051_tn.jpg,0,0,0,0,1,0,0,0,0,0
1151,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87429/mumbai_oli_2016028.jpg,0,0,1,0,0,0,0,0,0,0
1152,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87429/mumbai_oli_2016028_swir.jpg,0,0,1,0,0,0,0,0,0,0
1153,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87417/iss043e123891_tn.jpg,0,0,1,0,0,0,0,0,0,0
1154,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87434/safricandvipa_tmo_201512_tn.jpg,0,0,1,0,0,0,0,0,0,0
1155,https://eoimages.gsfc.nasa.gov/images/imagerecords/50000/50866/colorado_tmo_2011156_tn.jpg,0,0,1,0,0,0,0,0,0,0
1156,https://eoimages.gsfc.nasa.gov/images/imagerecords/50000/50916/Arizona_tmo_2011158_tn.jpg,0,0,1,0,0,0,0,0,0,0
1157,https://eoimages.gsfc.nasa.gov/images/imagerecords/78000/78161/NewMexico_amo_2012155_tn.jpg,0,0,1,0,0,0,0,0,0,0
1158,https://eoimages.gsfc.nasa.gov/images/imagerecords/16000/16580/Florida_AMO_2006127_tn.jpg,0,0,1,0,0,0,0,0,0,0
1159,https://eoimages.gsfc.nasa.gov/images/imagerecords/44000/44463/Canada_TMO_2010177_tn.jpg,0,0,1,0,0,0,0,0,0,0
1164,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87402/Korea_tmo_2016025.jpg,0,0,0,0,0,1,0,0,0,0
1165,https://eoimages.gsfc.nasa.gov/images/imagerecords/12000/12846/Korea_TMO2004067_tn.jpg,0,0,0,0,0,1,0,0,0,0
1166,https://eoimages.gsfc.nasa.gov/images/imagerecords/42000/42211/korea_tmo_2010003_tn.jpg,0,0,0,0,0,1,0,0,0,0
1167,https://eoimages.gsfc.nasa.gov/images/imagerecords/42000/42683/Alabama_TMO_2010044_tn.jpg,0,0,0,0,0,1,0,0,0,0
1168,https://eoimages.gsfc.nasa.gov/images/imagerecords/84000/84658/southernappalachia_vir_2014305_tn.jpg,0,0,0,0,0,1,0,0,0,0
1169,https://eoimages.gsfc.nasa.gov/images/imagerecords/91000/91424/easternus_tmo_2017345_th.jpg,0,0,0,0,0,1,0,0,0,0
1170,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87439/tasmania_oli_2016030.jpg,0,0,0,0,0,0,0,0,0,1
1171,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87439/tasmania_amo_2016021.jpg,0,0,0,0,0,0,0,0,0,1
